Time,Vehicle 1,Vehicle 2,Vehicle 3,Vehicle 4,Vehicle 5,Vehicle 6,Vehicle 7,Vehicle 8,Vehicle 9,Vehicle 10,Vehicle 11,Vehicle 12,Vehicle 13,Vehicle 14,Vehicle 15,Vehicle 16,Vehicle 17,Vehicle 18,Vehicle 19,Vehicle 20,Vehicle 21,Vehicle 22,Vehicle 23,Vehicle 24,Vehicle 25,Vehicle 26,Vehicle 27,Vehicle 28,Vehicle 29,Vehicle 30,Vehicle 31,Vehicle 32,Vehicle 33,Vehicle 34,Vehicle 35,Vehicle 36,Vehicle 37,Vehicle 38,Vehicle 39,Vehicle 40,Vehicle 41,Vehicle 42,Vehicle 43,Vehicle 44,Vehicle 45,Vehicle 46,Vehicle 47,Vehicle 48,Vehicle 49,Vehicle 50
1/1/10 6:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/10 6:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/10 6:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/10 6:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/10 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/10 7:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/10 7:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/10 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/10 7:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,0,0,0,0,0
1/1/10 7:50,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,0,1920,0,0,0
1/1/10 8:00,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,1920,0,0,0
1/1/10 8:10,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0
1/1/10 8:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0
1/1/10 8:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0
1/1/10 8:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0
1/1/10 8:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/10 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/10 9:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,0
1/1/10 9:20,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0
1/1/10 9:30,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,0
1/1/10 9:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,0
1/1/10 9:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,1920
1/1/10 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,1920
1/1/10 10:10,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,1920,0,0,1920,1920,1920
1/1/10 10:20,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,1920
1/1/10 10:30,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,1920
1/1/10 10:40,0,0,0,1920,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,1920
1/1/10 10:50,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0
1/1/10 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0
1/1/10 11:10,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,1920,0,0,1920,0,0
1/1/10 11:20,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,1920,0,0,1920,0,0
1/1/10 11:30,1920,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,0,0,0
1/1/10 11:40,1920,0,0,0,0,1920,0,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,0,0,0
1/1/10 11:50,1920,1920,0,0,0,1920,0,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,0,0,0
1/1/10 12:00,1920,1920,0,0,0,1920,0,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0,1920,0,0,0,0,0
1/1/10 12:10,1920,1920,0,0,0,1920,0,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0,1920,0,0,0,0,0
1/1/10 12:20,1920,1920,0,0,0,1920,0,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,1920,0,1920,0,0,0,1920,0,0,0,0,0,1920,1920,1920,0,1920,1920,0,1920,0,0,1920,1920,0,0,0,0,0
1/1/10 12:30,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,1920,0,1920,0,0,0,0,0,0,0,0,0,0,1920,1920,0,1920,1920,0,1920,0,0,1920,1920,0,0,0,1920,0
1/1/10 12:40,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,1920,0,1920,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,1920,0,1920,0,0,0,1920,0,0,0,1920,0
1/1/10 12:50,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,1920,0,1920,0,0,0,0,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,1920,1920,0,0,1920,0,1920,1920,0,0,1920,0,1920,0,1920,0
1/1/10 13:00,1920,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,1920,0,0,1920,0,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,1920,1920,0,0,1920,0,1920,1920,0,0,1920,0,1920,0,1920,0
1/1/10 13:10,1920,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,1920,0,0,1920,0,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,1920,1920,0,0,1920,0,1920,0,1920,0
1/1/10 13:20,1920,1920,0,0,0,1920,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,1920,0,1920,1920,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,1920,1920,0,0,1920,0,1920,0,1920,0
1/1/10 13:30,0,1920,0,0,0,1920,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,1920,0,1920,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,1920,1920,0,0,1920,1920,1920,0,1920,0
1/1/10 13:40,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,1920,1920,0,0,1920,1920,1920,0,1920,0
1/1/10 13:50,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,1920,0,1920,0,1920,0
1/1/10 14:00,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,1920,0,1920,0,1920,0
1/1/10 14:10,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,1920,0,1920,0
1/1/10 14:20,0,1920,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,1920,0,0,1920,1920,0,0,0,0,0,0,1920,1920
1/1/10 14:30,0,1920,0,0,1920,1920,1920,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,1920,0,0,1920,1920,0,0,0,0,0,0,1920,1920
1/1/10 14:40,0,1920,0,0,1920,1920,1920,0,0,0,0,1920,1920,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,1920,1920,0,0,0,0,1920,0,1920,1920
1/1/10 14:50,0,1920,0,0,1920,1920,1920,0,0,0,0,1920,1920,0,0,0,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,1920,1920,0,0,1920,0,1920,0,1920,1920
1/1/10 15:00,0,1920,0,0,1920,1920,1920,0,0,0,0,1920,1920,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,0,1920,0,1920,1920,0,0,0,0,1920,0,1920,1920
1/1/10 15:10,0,1920,0,0,1920,1920,1920,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,1920,0,0,1920,0,0,0,0,1920,0,0,1920
1/1/10 15:20,0,1920,0,0,1920,1920,1920,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,1920,0,0,1920,0,0,0,0,1920,0,0,1920
1/1/10 15:30,0,1920,0,0,1920,1920,1920,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,0,0,1920,1920,1920,0,0,1920,0,0,0,0,0,0,0,1920
1/1/10 15:40,0,1920,0,0,1920,1920,1920,0,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,1920,1920,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,1920,0,0,1920,0,0,0,0,0,0,0,1920
1/1/10 15:50,0,1920,0,0,1920,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,1920,0,0,1920,0,0,0,0,0,0,0,1920
1/1/10 16:00,0,1920,0,0,1920,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,1920,1920,0,0,1920,0,0,0,0,0,0,0,0
1/1/10 16:10,0,1920,0,0,1920,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,1920,1920,0,0,1920,0,0,0,0,0,1920,0,0
1/1/10 16:20,0,1920,0,0,1920,1920,1920,0,0,0,0,0,0,1920,0,0,0,1920,0,0,0,0,1920,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,1920,1920,0,0,1920,0,0,0,0,0,1920,0,0
1/1/10 16:30,0,1920,0,0,0,1920,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,1920,0,0
1/1/10 16:40,0,0,0,0,0,1920,0,0,0,0,0,0,0,1920,0,1920,0,0,0,0,0,0,1920,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,1920,0,0
1/1/10 16:50,0,0,0,0,0,1920,0,0,0,0,0,0,0,1920,0,1920,0,0,0,0,0,0,1920,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,1920,0,0
1/1/10 17:00,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,1920,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,1920,0,0
1/1/10 17:10,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,1920,0,1920,0,1920,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0
1/1/10 17:20,0,0,0,1920,0,1920,0,0,1920,0,0,0,1920,0,0,1920,0,0,0,0,1920,0,0,0,1920,0,1920,0,1920,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,1920,1920,0,1920,0,0
1/1/10 17:30,0,0,0,1920,0,1920,0,1920,1920,0,0,0,1920,0,0,1920,0,1920,0,0,1920,0,0,0,1920,0,0,0,1920,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,1920,1920,0,1920,0,0
1/1/10 17:40,0,0,0,1920,0,1920,0,0,1920,0,0,0,1920,0,0,1920,0,1920,0,0,0,0,0,0,1920,0,0,0,1920,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,1920,1920,0,0,0,0
1/1/10 17:50,0,0,0,1920,0,1920,0,0,1920,0,0,0,1920,0,0,1920,0,1920,0,0,0,0,0,0,1920,0,0,0,1920,1920,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,1920,1920,0,0,0,0
1/1/10 18:00,0,0,0,1920,0,1920,0,0,0,0,0,0,1920,0,0,1920,0,1920,0,0,0,0,0,1920,1920,0,0,0,1920,1920,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0
1/1/10 18:10,0,0,0,1920,0,1920,0,0,0,0,0,0,1920,0,0,1920,1920,1920,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0
1/1/10 18:20,0,0,0,1920,0,1920,0,0,0,0,0,0,0,0,0,1920,1920,1920,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,1920,0,0,0,1920,0,0,0,0
1/1/10 18:30,0,0,0,1920,0,1920,0,0,0,0,0,0,0,0,0,1920,1920,1920,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,1920,0,0,1920,1920,0,0,0,0
1/1/10 18:40,0,0,0,1920,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,1920,0,0,1920,1920,0,0,0,0
1/1/10 18:50,0,0,0,1920,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,1920,0,0,1920,1920,0,0,0,0
1/1/10 19:00,0,0,0,1920,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,1920,0,0,1920,1920,0,0,0,0
1/1/10 19:10,0,0,0,1920,0,1920,0,1920,0,0,0,0,0,0,0,0,0,1920,0,0,1920,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,1920,1920,0,0,1920,1920,0,0,0,0
1/1/10 19:20,0,0,0,1920,0,1920,0,1920,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,1920,0,0,1920,1920,0,0,1920,0
1/1/10 19:30,0,0,0,1920,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0,1920,0,0,1920,1920,0,0,1920,0
1/1/10 19:40,0,1920,0,1920,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,1920,0,1920,0,0,1920,1920,0,0,1920,0
1/1/10 19:50,0,1920,0,1920,0,0,0,1920,1920,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,1920,0,1920,0,0,1920,1920,1920,0,1920,0
1/1/10 20:00,0,1920,0,1920,0,0,0,1920,1920,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,1920,1920,0,0,0,0,0,0,0,0,1920,0,1920,0,0,0,1920,0,1920,0,0,1920,1920,1920,0,0,0
1/1/10 20:10,0,1920,0,1920,0,0,0,1920,1920,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,1920,1920,0,0,0,0,0,0,0,0,1920,0,1920,0,0,0,1920,0,1920,0,0,1920,1920,1920,0,0,0
1/1/10 20:20,0,1920,0,1920,0,0,0,1920,1920,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,1920,0,1920,0,0,1920,1920,1920,0,0,0
1/1/10 20:30,0,1920,0,1920,0,0,0,1920,1920,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,1920,0,1920,0,0,1920,1920,1920,0,0,0
1/1/10 20:40,0,1920,0,1920,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,1920,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,1920,0,1920,0,0,1920,1920,0,0,0,0
1/1/10 20:50,0,1920,0,1920,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,1920,0,1920,0,0,1920,1920,0,0,0,0
1/1/10 21:00,0,1920,0,1920,0,1920,0,1920,1920,0,0,0,0,1920,0,0,0,0,0,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,1920,0,0,0,0,1920,1920,0,0,0,0
1/1/10 21:10,0,1920,0,1920,0,1920,0,1920,1920,0,0,0,1920,1920,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0
1/1/10 21:20,0,1920,0,1920,0,1920,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0
1/1/10 21:30,0,1920,0,1920,0,1920,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,1920,0,0,0,0
1/1/10 21:40,0,1920,0,1920,0,1920,0,1920,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0
1/1/10 21:50,0,1920,0,1920,0,1920,0,1920,0,0,0,0,1920,0,0,1920,0,0,0,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0
1/1/10 22:00,0,1920,0,1920,0,1920,0,1920,0,0,0,0,1920,0,0,1920,0,0,0,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,1920,0,0,0,0
1/1/10 22:10,0,1920,0,1920,0,1920,0,1920,0,0,0,0,1920,0,0,1920,0,0,0,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,0,0,0,0,0
1/1/10 22:20,0,1920,0,1920,0,0,0,0,0,0,0,0,1920,0,0,1920,0,0,0,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,0,0,0,0,0
1/1/10 22:30,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,0,0,0,0,0
1/1/10 22:40,0,1920,0,0,0,1920,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,0,0,0,0,0
1/1/10 22:50,0,1920,0,0,0,1920,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,0,0,0,0,0
1/1/10 23:00,0,1920,0,0,0,1920,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,1920,0,0,1920,0,0
1/1/10 23:10,0,0,0,0,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0
1/1/10 23:20,0,0,0,1920,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0
1/1/10 23:30,0,0,0,1920,0,1920,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0
1/1/10 23:40,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0
1/1/10 23:50,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/10 0:00,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/10 0:10,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/10 0:20,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/10 0:30,0,0,0,1920,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/10 0:40,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/10 0:50,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/10 1:00,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/10 1:10,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/2/10 1:20,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
